,episode,writers,airdate,US viewers in Milln,season,month,title,director,Rating,number_of_reviews,scene,location
191,14,Bill Lawrence,1995-02-09,23.8,1,2, The One with the Candy Hearts ,James Burrows ,8.3,3919,17, out in the hall
192,15,Jeff Greenstein & Jeff Strauss,1995-02-16,24.8,1,2, The One with the Stoned Guy ,Alan Myerson ,8.2,3962,1, central perk
193,15,Jeff Greenstein & Jeff Strauss,1995-02-16,24.8,1,2, The One with the Stoned Guy ,Alan Myerson ,8.2,3962,2, chandler's job
194,15,Jeff Greenstein & Jeff Strauss,1995-02-16,24.8,1,2, The One with the Stoned Guy ,Alan Myerson ,8.2,3962,3, central perk
195,15,Jeff Greenstein & Jeff Strauss,1995-02-16,24.8,1,2, The One with the Stoned Guy ,Alan Myerson ,8.2,3962,4, monica and rachel's
196,15,Jeff Greenstein & Jeff Strauss,1995-02-16,24.8,1,2, The One with the Stoned Guy ,Alan Myerson ,8.2,3962,5, ross's apartment
197,15,Jeff Greenstein & Jeff Strauss,1995-02-16,24.8,1,2, The One with the Stoned Guy ,Alan Myerson ,8.2,3962,6, monica and rachel's
198,15,Jeff Greenstein & Jeff Strauss,1995-02-16,24.8,1,2, The One with the Stoned Guy ,Alan Myerson ,8.2,3962,7, ross' apartment
199,15,Jeff Greenstein & Jeff Strauss,1995-02-16,24.8,1,2, The One with the Stoned Guy ,Alan Myerson ,8.2,3962,8, chandler and joey's
200,15,Jeff Greenstein & Jeff Strauss,1995-02-16,24.8,1,2, The One with the Stoned Guy ,Alan Myerson ,8.2,3962,9, chandler's new window office
201,15,Jeff Greenstein & Jeff Strauss,1995-02-16,24.8,1,2, The One with the Stoned Guy ,Alan Myerson ,8.2,3962,10, monica and rachel's
202,15,Jeff Greenstein & Jeff Strauss,1995-02-16,24.8,1,2, The One with the Stoned Guy ,Alan Myerson ,8.2,3962,11, monica and rachel's
203,15,Jeff Greenstein & Jeff Strauss,1995-02-16,24.8,1,2, The One with the Stoned Guy ,Alan Myerson ,8.2,3962,12, central perk
204,15,Jeff Greenstein & Jeff Strauss,1995-02-16,24.8,1,2, The One with the Stoned Guy ,Alan Myerson ,8.2,3962,13, chandler's office
205,15,Jeff Greenstein & Jeff Strauss,1995-02-16,24.8,1,2, The One with the Stoned Guy ,Alan Myerson ,8.2,3962,14, phoebe's massage parlour
206,16,Marta Kauffman & David Crane,1995-02-23,26.1,1,2, The One with Two Parts: Part 1 ,Michael Lembeck ,8.2,3885,1, rift’s restaurant
207,16,Marta Kauffman & David Crane,1995-02-23,26.1,1,2, The One with Two Parts: Part 1 ,Michael Lembeck ,8.2,3885,2, a wintry february day in new york city
208,16,Marta Kauffman & David Crane,1995-02-23,26.1,1,2, The One with Two Parts: Part 1 ,Michael Lembeck ,8.2,3885,3, the lamaze class
209,16,Marta Kauffman & David Crane,1995-02-23,26.1,1,2, The One with Two Parts: Part 1 ,Michael Lembeck ,8.2,3885,4,  chandler's office
210,16,Marta Kauffman & David Crane,1995-02-23,26.1,1,2, The One with Two Parts: Part 1 ,Michael Lembeck ,8.2,3885,5, monica and rachel's
211,16,Marta Kauffman & David Crane,1995-02-23,26.1,1,2, The One with Two Parts: Part 1 ,Michael Lembeck ,8.2,3885,6, lamaze class. susan is there. each couple has a doll
212,16,Marta Kauffman & David Crane,1995-02-23,26.1,1,2, The One with Two Parts: Part 1 ,Michael Lembeck ,8.2,3885,7, chandler's office. chandler is playing with a toy as his boss mr. douglas knocks and opens the door.
213,16,Marta Kauffman & David Crane,1995-02-23,26.1,1,2, The One with Two Parts: Part 1 ,Michael Lembeck ,8.2,3885,8, chandler's office
214,16,Marta Kauffman & David Crane,1995-02-23,26.1,1,2, The One with Two Parts: Part 1 ,Michael Lembeck ,8.2,3885,9, central perk
215,16,Marta Kauffman & David Crane,1995-02-23,26.1,1,2, The One with Two Parts: Part 1 ,Michael Lembeck ,8.2,3885,10, monica and rachel’s
216,16,Marta Kauffman & David Crane,1995-02-23,26.1,1,2, The One with Two Parts: Part 1 ,Michael Lembeck ,8.2,3885,11, chandler's office
217,16,Marta Kauffman & David Crane,1995-02-23,26.1,1,2, The One with Two Parts: Part 1 ,Michael Lembeck ,8.2,3885,12, lamaze class
218,16,Marta Kauffman & David Crane,1995-02-23,26.1,1,2, The One with Two Parts: Part 1 ,Michael Lembeck ,8.2,3885,13, 13 central perk
219,16,Marta Kauffman & David Crane,1995-02-23,26.1,1,2, The One with Two Parts: Part 1 ,Michael Lembeck ,8.2,3885,14, chandler's office
220,16,Marta Kauffman & David Crane,1995-02-23,26.1,1,2, The One with Two Parts: Part 1 ,Michael Lembeck ,8.2,3885,15, monica and rachel’s
221,16,Marta Kauffman & David Crane,1995-02-23,26.1,1,2, The One with Two Parts: Part 1 ,Michael Lembeck ,8.2,3885,16, monica and rachel's balcony
222,17,Marta Kauffman & David Crane,1995-02-23,30.5,1,2, The One with Two Parts: Part 2 ,Michael Lembeck ,8.5,3937,1, an emergency room
223,17,Marta Kauffman & David Crane,1995-02-23,30.5,1,2, The One with Two Parts: Part 2 ,Michael Lembeck ,8.5,3937,2, central perk
224,17,Marta Kauffman & David Crane,1995-02-23,30.5,1,2, The One with Two Parts: Part 2 ,Michael Lembeck ,8.5,3937,3, the hospital
225,17,Marta Kauffman & David Crane,1995-02-23,30.5,1,2, The One with Two Parts: Part 2 ,Michael Lembeck ,8.5,3937,4, monica and rachel's
226,17,Marta Kauffman & David Crane,1995-02-23,30.5,1,2, The One with Two Parts: Part 2 ,Michael Lembeck ,8.5,3937,5, a restaurant
227,17,Marta Kauffman & David Crane,1995-02-23,30.5,1,2, The One with Two Parts: Part 2 ,Michael Lembeck ,8.5,3937,6, monica and rachel's
228,17,Marta Kauffman & David Crane,1995-02-23,30.5,1,2, The One with Two Parts: Part 2 ,Michael Lembeck ,8.5,3937,7, monica and rachel's
229,17,Marta Kauffman & David Crane,1995-02-23,30.5,1,2, The One with Two Parts: Part 2 ,Michael Lembeck ,8.5,3937,8, riff's
230,17,Marta Kauffman & David Crane,1995-02-23,30.5,1,2, The One with Two Parts: Part 2 ,Michael Lembeck ,8.5,3937,9, the emergency room. the officious admissions nurse is again on duty. rachel and monica enter
231,17,Marta Kauffman & David Crane,1995-02-23,30.5,1,2, The One with Two Parts: Part 2 ,Michael Lembeck ,8.5,3937,10, monica and rachel's
232,17,Marta Kauffman & David Crane,1995-02-23,30.5,1,2, The One with Two Parts: Part 2 ,Michael Lembeck ,8.5,3937,11, the emergency room
233,17,Marta Kauffman & David Crane,1995-02-23,30.5,1,2, The One with Two Parts: Part 2 ,Michael Lembeck ,8.5,3937,12, central perk
234,17,Marta Kauffman & David Crane,1995-02-23,30.5,1,2, The One with Two Parts: Part 2 ,Michael Lembeck ,8.5,3937,13, the hospital
235,17,Marta Kauffman & David Crane,1995-02-23,30.5,1,2, The One with Two Parts: Part 2 ,Michael Lembeck ,8.5,3937,14, monica and rachel's
236,18,Jeffrey Astrof & Mike Sikowitz,1995-03-02,30.4,1,3, The One with All the Poker ,James Burrows ,8.8,4395,1, central perk
237,18,Jeffrey Astrof & Mike Sikowitz,1995-03-02,30.4,1,3, The One with All the Poker ,James Burrows ,8.8,4395,2, monica and rachel's
238,18,Jeffrey Astrof & Mike Sikowitz,1995-03-02,30.4,1,3, The One with All the Poker ,James Burrows ,8.8,4395,3, ross' apartment. chandler and joey are there. ross enters with a pizza.
239,18,Jeffrey Astrof & Mike Sikowitz,1995-03-02,30.4,1,3, The One with All the Poker ,James Burrows ,8.8,4395,4, monica and rachel's
240,18,Jeffrey Astrof & Mike Sikowitz,1995-03-02,30.4,1,3, The One with All the Poker ,James Burrows ,8.8,4395,5, ross's apartment
241,18,Jeffrey Astrof & Mike Sikowitz,1995-03-02,30.4,1,3, The One with All the Poker ,James Burrows ,8.8,4395,6, ross's apartment
242,18,Jeffrey Astrof & Mike Sikowitz,1995-03-02,30.4,1,3, The One with All the Poker ,James Burrows ,8.8,4395,7, monica and rachel's
243,18,Jeffrey Astrof & Mike Sikowitz,1995-03-02,30.4,1,3, The One with All the Poker ,James Burrows ,8.8,4395,8, monica and rachel's
244,19,Jeffrey Astrof & Mike Sikowitz,1995-03-09,29.4,1,3, The One Where the Monkey Gets Away ,Peter Bonerz ,8.1,3783,1, central perk
245,19,Jeffrey Astrof & Mike Sikowitz,1995-03-09,29.4,1,3, The One Where the Monkey Gets Away ,Peter Bonerz ,8.1,3783,2, central perk
246,19,Jeffrey Astrof & Mike Sikowitz,1995-03-09,29.4,1,3, The One Where the Monkey Gets Away ,Peter Bonerz ,8.1,3783,3, monica and rachel's
247,19,Jeffrey Astrof & Mike Sikowitz,1995-03-09,29.4,1,3, The One Where the Monkey Gets Away ,Peter Bonerz ,8.1,3783,4, joe-g's pizza
248,19,Jeffrey Astrof & Mike Sikowitz,1995-03-09,29.4,1,3, The One Where the Monkey Gets Away ,Peter Bonerz ,8.1,3783,5, monica and rachel's
249,19,Jeffrey Astrof & Mike Sikowitz,1995-03-09,29.4,1,3, The One Where the Monkey Gets Away ,Peter Bonerz ,8.1,3783,6, monica and rachel's
250,19,Jeffrey Astrof & Mike Sikowitz,1995-03-09,29.4,1,3, The One Where the Monkey Gets Away ,Peter Bonerz ,8.1,3783,7, monica and rachel's. rachel and ross are there. ross is trying to get the dress off marcel.
251,19,Jeffrey Astrof & Mike Sikowitz,1995-03-09,29.4,1,3, The One Where the Monkey Gets Away ,Peter Bonerz ,8.1,3783,8, central perk
252,20,Doty Abrams,1995-04-06,30.0,1,4, The One with the Evil Orthodontist ,Peter Bonerz ,7.9,3783,1, monica and rachel's
253,20,Doty Abrams,1995-04-06,30.0,1,4, The One with the Evil Orthodontist ,Peter Bonerz ,7.9,3783,2, central perk
254,20,Doty Abrams,1995-04-06,30.0,1,4, The One with the Evil Orthodontist ,Peter Bonerz ,7.9,3783,3, barry's office
255,20,Doty Abrams,1995-04-06,30.0,1,4, The One with the Evil Orthodontist ,Peter Bonerz ,7.9,3783,4, monica and rachel's
256,20,Doty Abrams,1995-04-06,30.0,1,4, The One with the Evil Orthodontist ,Peter Bonerz ,7.9,3783,5, barry's office
257,20,Doty Abrams,1995-04-06,30.0,1,4, The One with the Evil Orthodontist ,Peter Bonerz ,7.9,3783,6, monica and rachel's
258,20,Doty Abrams,1995-04-06,30.0,1,4, The One with the Evil Orthodontist ,Peter Bonerz ,7.9,3783,7, monica and rachel's
259,20,Doty Abrams,1995-04-06,30.0,1,4, The One with the Evil Orthodontist ,Peter Bonerz ,7.9,3783,8, central perk
260,20,Doty Abrams,1995-04-06,30.0,1,4, The One with the Evil Orthodontist ,Peter Bonerz ,7.9,3783,9, monica and rachel's
261,20,Doty Abrams,1995-04-06,30.0,1,4, The One with the Evil Orthodontist ,Peter Bonerz ,7.9,3783,10, barry's office
262,20,Doty Abrams,1995-04-06,30.0,1,4, The One with the Evil Orthodontist ,Peter Bonerz ,7.9,3783,11, monica and rachel's
263,20,Doty Abrams,1995-04-06,30.0,1,4, The One with the Evil Orthodontist ,Peter Bonerz ,7.9,3783,12, central perk
264,21,Adam Chase & Ira Ungerleider,1995-04-27,28.4,1,4, The One with the Fake Monica ,Gail Mancuso ,7.9,3820,1, monica and rachel's
265,21,Adam Chase & Ira Ungerleider,1995-04-27,28.4,1,4, The One with the Fake Monica ,Gail Mancuso ,7.9,3820,2, monica and rachel's
266,21,Adam Chase & Ira Ungerleider,1995-04-27,28.4,1,4, The One with the Fake Monica ,Gail Mancuso ,7.9,3820,3, central perk
267,21,Adam Chase & Ira Ungerleider,1995-04-27,28.4,1,4, The One with the Fake Monica ,Gail Mancuso ,7.9,3820,4, monica and rachel's
268,21,Adam Chase & Ira Ungerleider,1995-04-27,28.4,1,4, The One with the Fake Monica ,Gail Mancuso ,7.9,3820,5, a tap class
269,21,Adam Chase & Ira Ungerleider,1995-04-27,28.4,1,4, The One with the Fake Monica ,Gail Mancuso ,7.9,3820,6, central perk
270,21,Adam Chase & Ira Ungerleider,1995-04-27,28.4,1,4, The One with the Fake Monica ,Gail Mancuso ,7.9,3820,7, central perk
271,21,Adam Chase & Ira Ungerleider,1995-04-27,28.4,1,4, The One with the Fake Monica ,Gail Mancuso ,7.9,3820,8, monica and rachel's
272,21,Adam Chase & Ira Ungerleider,1995-04-27,28.4,1,4, The One with the Fake Monica ,Gail Mancuso ,7.9,3820,9, monica and rachel's
273,21,Adam Chase & Ira Ungerleider,1995-04-27,28.4,1,4, The One with the Fake Monica ,Gail Mancuso ,7.9,3820,10, central perk
274,21,Adam Chase & Ira Ungerleider,1995-04-27,28.4,1,4, The One with the Fake Monica ,Gail Mancuso ,7.9,3820,11, monica and rachel's
275,21,Adam Chase & Ira Ungerleider,1995-04-27,28.4,1,4, The One with the Fake Monica ,Gail Mancuso ,7.9,3820,12, new york city department of correction
276,21,Adam Chase & Ira Ungerleider,1995-04-27,28.4,1,4, The One with the Fake Monica ,Gail Mancuso ,7.9,3820,13, tap class
277,21,Adam Chase & Ira Ungerleider,1995-04-27,28.4,1,4, The One with the Fake Monica ,Gail Mancuso ,7.9,3820,14, the airport
278,21,Adam Chase & Ira Ungerleider,1995-04-27,28.4,1,4, The One with the Fake Monica ,Gail Mancuso ,7.9,3820,15, a theater
279,22,Alexa Junge,1995-05-04,29.9,1,5, The One with the Ick Factor ,Robby Benson ,8.3,3774,1, central perk
280,22,Alexa Junge,1995-05-04,29.9,1,5, The One with the Ick Factor ,Robby Benson ,8.3,3774,2, chandler's office
281,22,Alexa Junge,1995-05-04,29.9,1,5, The One with the Ick Factor ,Robby Benson ,8.3,3774,3, monica and rachel's
282,22,Alexa Junge,1995-05-04,29.9,1,5, The One with the Ick Factor ,Robby Benson ,8.3,3774,4, central perk. joey and ross are there.
283,22,Alexa Junge,1995-05-04,29.9,1,5, The One with the Ick Factor ,Robby Benson ,8.3,3774,5, monica and rachel's
284,22,Alexa Junge,1995-05-04,29.9,1,5, The One with the Ick Factor ,Robby Benson ,8.3,3774,6, monica's bedroom
285,22,Alexa Junge,1995-05-04,29.9,1,5, The One with the Ick Factor ,Robby Benson ,8.3,3774,7, monica and rachel's
286,22,Alexa Junge,1995-05-04,29.9,1,5, The One with the Ick Factor ,Robby Benson ,8.3,3774,8, chandler's office
287,22,Alexa Junge,1995-05-04,29.9,1,5, The One with the Ick Factor ,Robby Benson ,8.3,3774,9, central perk. everyone exept phoebe and chandler is there. ross's beeper goes off and everyone exept him react.
288,22,Alexa Junge,1995-05-04,29.9,1,5, The One with the Ick Factor ,Robby Benson ,8.3,3774,10, a hall on the floor where chandler works. chandler and phoebe enters
289,22,Alexa Junge,1995-05-04,29.9,1,5, The One with the Ick Factor ,Robby Benson ,8.3,3774,11, monica and rachel's
290,22,Alexa Junge,1995-05-04,29.9,1,5, The One with the Ick Factor ,Robby Benson ,8.3,3774,12, the hallway
291,23,Story by : David Crane & Marta Kauffman Teleplay by : Jeff Greenstein & Jeff Strauss,1995-05-11,28.7,1,5, The One with the Birth ,James Burrows ,8.7,3971,1, the hospital
292,23,Story by : David Crane & Marta Kauffman Teleplay by : Jeff Greenstein & Jeff Strauss,1995-05-11,28.7,1,5, The One with the Birth ,James Burrows ,8.7,3971,2, carol's hospital room
293,23,Story by : David Crane & Marta Kauffman Teleplay by : Jeff Greenstein & Jeff Strauss,1995-05-11,28.7,1,5, The One with the Birth ,James Burrows ,8.7,3971,3, the waiting room
294,23,Story by : David Crane & Marta Kauffman Teleplay by : Jeff Greenstein & Jeff Strauss,1995-05-11,28.7,1,5, The One with the Birth ,James Burrows ,8.7,3971,4, the waiting room
295,23,Story by : David Crane & Marta Kauffman Teleplay by : Jeff Greenstein & Jeff Strauss,1995-05-11,28.7,1,5, The One with the Birth ,James Burrows ,8.7,3971,5, joey and lydia in the hospital room. lydia is on the phone with her mother.
296,23,Story by : David Crane & Marta Kauffman Teleplay by : Jeff Greenstein & Jeff Strauss,1995-05-11,28.7,1,5, The One with the Birth ,James Burrows ,8.7,3971,6, carol's hospital room
297,23,Story by : David Crane & Marta Kauffman Teleplay by : Jeff Greenstein & Jeff Strauss,1995-05-11,28.7,1,5, The One with the Birth ,James Burrows ,8.7,3971,7, lydia's hospital room
298,23,Story by : David Crane & Marta Kauffman Teleplay by : Jeff Greenstein & Jeff Strauss,1995-05-11,28.7,1,5, The One with the Birth ,James Burrows ,8.7,3971,8, the hall
299,23,Story by : David Crane & Marta Kauffman Teleplay by : Jeff Greenstein & Jeff Strauss,1995-05-11,28.7,1,5, The One with the Birth ,James Burrows ,8.7,3971,9, the broom closet
300,23,Story by : David Crane & Marta Kauffman Teleplay by : Jeff Greenstein & Jeff Strauss,1995-05-11,28.7,1,5, The One with the Birth ,James Burrows ,8.7,3971,10, carol's room
301,23,Story by : David Crane & Marta Kauffman Teleplay by : Jeff Greenstein & Jeff Strauss,1995-05-11,28.7,1,5, The One with the Birth ,James Burrows ,8.7,3971,11, lydia's room
302,23,Story by : David Crane & Marta Kauffman Teleplay by : Jeff Greenstein & Jeff Strauss,1995-05-11,28.7,1,5, The One with the Birth ,James Burrows ,8.7,3971,12, the broom closet
303,23,Story by : David Crane & Marta Kauffman Teleplay by : Jeff Greenstein & Jeff Strauss,1995-05-11,28.7,1,5, The One with the Birth ,James Burrows ,8.7,3971,13, the waiting room
304,23,Story by : David Crane & Marta Kauffman Teleplay by : Jeff Greenstein & Jeff Strauss,1995-05-11,28.7,1,5, The One with the Birth ,James Burrows ,8.7,3971,14, the waiting room
305,23,Story by : David Crane & Marta Kauffman Teleplay by : Jeff Greenstein & Jeff Strauss,1995-05-11,28.7,1,5, The One with the Birth ,James Burrows ,8.7,3971,15, the hall outside lydia's room
306,23,Story by : David Crane & Marta Kauffman Teleplay by : Jeff Greenstein & Jeff Strauss,1995-05-11,28.7,1,5, The One with the Birth ,James Burrows ,8.7,3971,16, the broom closet
307,23,Story by : David Crane & Marta Kauffman Teleplay by : Jeff Greenstein & Jeff Strauss,1995-05-11,28.7,1,5, The One with the Birth ,James Burrows ,8.7,3971,17, carol's room
308,23,Story by : David Crane & Marta Kauffman Teleplay by : Jeff Greenstein & Jeff Strauss,1995-05-11,28.7,1,5, The One with the Birth ,James Burrows ,8.7,3971,18, the broom closet
309,23,Story by : David Crane & Marta Kauffman Teleplay by : Jeff Greenstein & Jeff Strauss,1995-05-11,28.7,1,5, The One with the Birth ,James Burrows ,8.7,3971,19, carol's room
310,23,Story by : David Crane & Marta Kauffman Teleplay by : Jeff Greenstein & Jeff Strauss,1995-05-11,28.7,1,5, The One with the Birth ,James Burrows ,8.7,3971,20, the delivery room
311,23,Story by : David Crane & Marta Kauffman Teleplay by : Jeff Greenstein & Jeff Strauss,1995-05-11,28.7,1,5, The One with the Birth ,James Burrows ,8.7,3971,21, the hospital
312,24,Chris Brown,1995-05-18,31.3,1,5, The One Where Rachel Finds Out ,Kevin Bright (as Kevin S. Bright)    ,8.9,4239,1, central perk
313,24,Chris Brown,1995-05-18,31.3,1,5, The One Where Rachel Finds Out ,Kevin Bright (as Kevin S. Bright)    ,8.9,4239,2, monica and rachel's
314,24,Chris Brown,1995-05-18,31.3,1,5, The One Where Rachel Finds Out ,Kevin Bright (as Kevin S. Bright)    ,8.9,4239,3, monica and rachel's
315,24,Chris Brown,1995-05-18,31.3,1,5, The One Where Rachel Finds Out ,Kevin Bright (as Kevin S. Bright)    ,8.9,4239,4, airport
316,24,Chris Brown,1995-05-18,31.3,1,5, The One Where Rachel Finds Out ,Kevin Bright (as Kevin S. Bright)    ,8.9,4239,5, joey's bedroom
317,24,Chris Brown,1995-05-18,31.3,1,5, The One Where Rachel Finds Out ,Kevin Bright (as Kevin S. Bright)    ,8.9,4239,6, monica and rachel's
318,24,Chris Brown,1995-05-18,31.3,1,5, The One Where Rachel Finds Out ,Kevin Bright (as Kevin S. Bright)    ,8.9,4239,7, chandler and joey's
319,24,Chris Brown,1995-05-18,31.3,1,5, The One Where Rachel Finds Out ,Kevin Bright (as Kevin S. Bright)    ,8.9,4239,8, monica and rachel's
320,24,Chris Brown,1995-05-18,31.3,1,5, The One Where Rachel Finds Out ,Kevin Bright (as Kevin S. Bright)    ,8.9,4239,9, chandler and joey's
321,24,Chris Brown,1995-05-18,31.3,1,5, The One Where Rachel Finds Out ,Kevin Bright (as Kevin S. Bright)    ,8.9,4239,10, monica and rachel's balcony
322,24,Chris Brown,1995-05-18,31.3,1,5, The One Where Rachel Finds Out ,Kevin Bright (as Kevin S. Bright)    ,8.9,4239,11, airport. madonna's take a bow plays in the background as rachel waits at the gate with flowers.
323,1,Jeffrey Astrof & Mike Sikowitz,1995-09-21,32.1,2,9, The One with Ross's New Girlfriend ,Michael Lembeck ,8.5,3866,1, central perk
324,1,Jeffrey Astrof & Mike Sikowitz,1995-09-21,32.1,2,9, The One with Ross's New Girlfriend ,Michael Lembeck ,8.5,3866,2,
325,1,Jeffrey Astrof & Mike Sikowitz,1995-09-21,32.1,2,9, The One with Ross's New Girlfriend ,Michael Lembeck ,8.5,3866,3, monica and rachel's
326,1,Jeffrey Astrof & Mike Sikowitz,1995-09-21,32.1,2,9, The One with Ross's New Girlfriend ,Michael Lembeck ,8.5,3866,4, central perk
