season,episode,title,rating,gunther,janice,richard,heckles,frank,estelle,ursula,summary,central,monica_loc,joey_loc,ross_loc,monica,joey,chandler,ross,rachel,phoebe
2,3, The One Where Heckles Dies ,8.4,0,1,0,1,0,0,0,"When Chandler refuses to date a woman from work, claiming her nostrils are too big, the gang claim this is always his way to avoid serious relationships. Rachel and Monica's downstairs neighbour, Mr. Heckles, suddenly dies, leaving them all his belongings, which is nothing but junk that they have to dispose of. Ross and Phoebe argue over the theory of evolution. Chandler, noticing similarities between his life and Mr. Heckles', believes he will also die alone. Panicked, he calls Janice and arranges to meet her, only to be shocked when she shows up married and pregnant.",0.09090909090909093,0.18181818181818185,0.09090909090909093,0.0,0.15151515151515152,0.12121212121212123,0.2272727272727273,0.11616161616161615,0.1414141414141414,0.14646464646464644
7,20, The One with Rachel's Big Kiss ,8.4,1,0,0,0,0,0,0,"Rachel runs into Melissa, a former sorority sister with whom she once had a passionate kiss. However, Melissa denies it ever happened. Phoebe disbelieves Rachel capable of that, so Rachel recreates the kiss with surprising results: Melissa does remember and has feelings for Rachel. Meanwhile Chandler is excited when he rents the same tuxedo that Pierce Brosnan wore as James Bond, but feels outdone when Ross claims to have tried on the same tux Val Kilmer wore in Batman Forever.",0.15384615384615385,0.3076923076923077,0.07692307692307693,0.0,0.138996138996139,0.1583011583011583,0.15444015444015444,0.0694980694980695,0.277992277992278,0.08494208494208494
3,18, The One with the Hypnosis Tape ,8.4,1,0,0,0,1,0,0,"One of Monica's customers leaves her a $20,000 tip that she considers to be a joke. He turns out to be billionaire Pete Becker, Phoebe convinces Alice to come to her apartment and tell Frank why the relationship cannot work, only for this to backfire when the couple become passionate upon seeing each other. Chandler uses a hypnosis audio tape while sleeping to quit smoking, but it is meant for women, which brings out his feminine side. Monica agrees to a date with Pete, who takes her out for pizza--in Italy.",0.125,0.125,0.25,0.0,0.14049586776859505,0.09090909090909093,0.0950413223140496,0.07851239669421488,0.0950413223140496,0.17355371900826447
7,18, The One with Joey's Award ,8.4,0,0,0,0,0,0,0,"Joey proves to be a sore loser after being nominated for a ""Soapie"" award. When he accepts a different award on behalf of a co-star, he is unwilling to hand it over, later keeping it when the actress considers it insignificant. A male student angles for a higher test grade by claiming he loves Ross. Another student reveals that the guy actually is straight, and has used the same ploy on other professors. Ross then gives the student a failing grade, but ends up giving him a ""C"" after some of Ross' colleagues overhear a conversation sounding like Ross and the student dated.",0.2222222222222222,0.05555555555555555,0.2777777777777778,0.0,0.1506849315068493,0.2146118721461187,0.0410958904109589,0.1232876712328767,0.1917808219178082,0.1278538812785388
9,6, The One with the Male Nanny ,8.4,0,0,0,0,0,0,0,"Ross and Rachel hire a male nanny, running 31:56. This is also the 200th episode.",0.05263157894736842,0.15789473684210525,0.15789473684210525,0.2631578947368421,0.10094637223974763,0.0946372239747634,0.09779179810725552,0.167192429022082,0.11356466876971608,0.1640378548895899
5,7, The One Where Ross Moves In ,8.4,1,0,0,0,0,0,0,"Rachel tries acting aloof with Danny, despite liking him. Phoebe begins dating Larry, a health inspector, but the friends are annoyed when he shuts down all their favorite restaurants after eating there. When Emily's cousin evicts Ross from the apartment he subletted to him, Joey and Chandler invite him to move in with them; his personal habits soon prove annoying.",0.2222222222222222,0.16666666666666666,0.4444444444444444,0.16666666666666666,0.12639405204460966,0.20074349442379186,0.17472118959107807,0.11524163568773235,0.12267657992565055,0.08921933085501857
4,5, The One with Joey's New Girlfriend ,8.4,1,0,0,0,0,0,0,"Phoebe has a cold that she thinks improves her singing voice only to be frustrated when her ""sexy phlegm"" disappears. She then tries to catch Monica's cold. Ross attempts to make Rachel jealous by dating Amanda, a beautiful woman with a child Ben's age, only to discover she thinks he is her babysitter. Rachel dates an immature guy who is stealing from her and the other friends. Chandler is smitten with Joey's new actress girlfriend, Kathy.",0.3125,0.3125,0.1875,0.0,0.1308016877637131,0.08438818565400844,0.22362869198312235,0.12236286919831225,0.1181434599156118,0.10970464135021098
3,1, The One with the Princess Leia Fantasy ,8.4,0,1,0,0,0,0,0,"Ross reveals his sexual fantasy to Rachel, which involves Princess Leia's gold bikini from Return of the Jedi. Monica suffers from insomnia after breaking up with Richard. Chandler, back together with Janice, wants Joey to bond with her, a seemingly impossible request. To remedy the situation, Janice insists she and Joe spend a fun day together, convinced at the end that Joey now likes her. Joey later admits to Chandler that he still cannot stand Janice, but says that they both survived the day without incident, which is enough to satisfy Chandler.",0.21428571428571427,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.12448132780082988,0.14937759336099585,0.17012448132780086,0.2033195020746888,0.16182572614107885,0.07883817427385892
7,13, The One Where Rosita Dies ,8.4,0,0,0,0,0,0,0,"Rachel and Chandler both think they broke Rosita, Joey's recliner. Rachel goes with Joey to buy a new one, while Chandler secretly swaps his recliner with Joey's. Joey believes Rosita has been ""healed,"" so Rachel keeps the luxurious new La-Z-Boy for herself  from committing suicide.",0.05263157894736842,0.10526315789473684,0.3157894736842105,0.0,0.1122112211221122,0.12871287128712872,0.0594059405940594,0.1485148514851485,0.1551155115511551,0.1551155115511551
7,1, The One with Monica's Thunder ,8.4,0,0,0,0,0,0,0,"The gang prepare to celebrate Monica and Chandler's engagement. When Monica opens the door to Ross kissing Rachel in the hall, she accuses them of stealing her thunder. Ross and Rachel had been planning a ""bonus night"", where two exes have a one-night stand. Meanwhile, Chandler has bedroom-related problems, Joey auditions to play as a 19-year-old, and Phoebe wants to play her guitar at Monica and Chandler's wedding.",0.0,0.25,0.16666666666666666,0.0,0.1870229007633588,0.12213740458015268,0.16793893129770993,0.18320610687022898,0.22900763358778625,0.11068702290076336
9,15, The One with the Mugging ,8.3,1,0,0,0,0,0,0,"Phoebe and Ross get mugged by one of Phoebe's old friends from the street, but must go to painful extremes to get the part.Special Guest: Phill Lewis",0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.2087912087912088,0.10989010989010987,0.13553113553113552,0.03663003663003663,0.1575091575091575
7,2, The One with Rachel's Book ,8.3,1,0,0,0,0,0,0,"Monica is devastated that her parents have spent her entire wedding fund to build their beach cottage. She perks up after learning Chandler has enough money to pay for her dream wedding. However, Chandler's refusal to use all the money on a wedding and instead saving it for their future, causes an argument. Joey teases Rachel, after finding an erotic novel she is reading. Phoebe temporarily moves into Ross' apartment, bringing her massage clients with her. When a hot woman shows up for a drop-in appointment when Phoebe is gone, Ross pretends to be a masseuse, only to discover the client is her father.",0.07142857142857142,0.0,0.14285714285714285,0.14285714285714285,0.19823788546255505,0.14537444933920704,0.16299559471365638,0.14096916299559473,0.16299559471365638,0.1013215859030837
1,22, The One with the Ick Factor ,8.3,1,0,0,0,0,0,0,"After losing his virginity to Monica, young Ethan reveals that he is not a college student as she believed, but is a high school senior. Rachel has erotic dreams about Joey and Chandler, making Ross jealous. Phoebe temps as Chandler's secretary and discovers that no one at work likes him anymore now that he is the boss.",0.3076923076923077,0.38461538461538464,0.15384615384615385,0.0,0.17328519855595667,0.07942238267148015,0.20577617328519854,0.1371841155234657,0.12274368231046932,0.1552346570397112
10,4, The One with the Cake ,8.3,0,0,0,0,0,1,0,"Ross and Rachel throw a birthday party for Emma and desperately want everyone to be there for it.  Everyone has prior commitments: Chandler and Monica have a romantic weekend planned, Phoebe has a client, and Joey has an audition. Ross' parents show up and the group begins celebrating.  Rachel soon realizes the cake is not a bunny, as planned, but an erotic cake with her daughter's picture on it.  She goes off to get it fixed but Ross needs to go get her.  Phoebe, Joey, Chandler and Monica battle to see who can leave with Monica and Chandler being left behind.  Luckily everyone gets back before Rachel and Ross and Emma's birthday is celebrated just as Rachel envisioned.",0.14285714285714285,0.14285714285714285,0.5714285714285714,0.0,0.13454545454545455,0.1781818181818182,0.12727272727272726,0.16727272727272727,0.1781818181818182,0.12363636363636366
10,7, The One with the Home Study ,8.3,0,0,0,0,0,0,0,Monica and Chandler are worried about the adoption agency interviewer when they learn Joey slept with her and never called her back.  They keep assuring her they are not friends with Joey.  Joey climbs up the fire escape to check on Chandler and Monica when they won't open the door.  Joey pretends he was heartbroken since the interviewer never called him and successfully convinces her of that idea. Phoebe and Mike are hesitant to spend such a large amount of money on their wedding and agree to marry at City Hall with the money donated to charity.  They have a change of heart and take the money back but then are guilt-ridden.  Eventually the charity rejects their donation and tells them to have a good wedding. Ross tries to help Rachel get over her fear of swings while she helps him get over his fear of spiders.,0.13333333333333333,0.26666666666666666,0.06666666666666668,0.06666666666666668,0.11355311355311355,0.09157509157509157,0.15384615384615385,0.14652014652014653,0.1282051282051282,0.13186813186813187
1,14, The One with the Candy Hearts ,8.3,0,1,0,0,0,0,0,"Ross has a Valentine's Day date with a beautiful neighbor, his date first in nine years. Carol and Susan, also out on a romantic date, end up at the same restaurant. When Susan has to leave, Ross then spends all his time talking to Carol. His ignored date leaves without his realizing it. He kisses Carol, resulting in different reactions. Joey's date brings a blind date for Chandler, which turns out to be Janice; they end up sleeping together, then Chandler breaks up with her on Valentine's Day. Phoebe, Monica, and Rachel spend the holiday burning mementos of their past boyfriends, causing a fire and a visit from the fire department.",0.2352941176470588,0.2352941176470588,0.05882352941176471,0.0,0.1111111111111111,0.1111111111111111,0.21164021164021166,0.1164021164021164,0.10052910052910052,0.06349206349206349
8,16, The One Where Joey Tells Rachel ,8.3,1,0,0,0,0,0,0,"Ross, shocked at Joey's declaration, avoids him, but eventually convinces him to tell Rachel. Joey confesses his love for Rachel, but Rachel politely and lovingly turns him down. Phoebe is convinced that a British man called Don is Monica's soulmate.",0.4,0.1,0.0,0.1,0.14418604651162792,0.21395348837209305,0.13488372093023254,0.14883720930232558,0.15348837209302327,0.10697674418604652
8,22, The One Where Rachel Is Late ,8.3,1,0,0,0,0,1,0,"Joey invites Chandler to his movie's premiere but Chandler falls asleep during it. Rachel is very frustrated with the fact that she's eight days late, and will try anything to induce labor, which leads to a bet between Monica and Phoebe.",0.25,0.3333333333333333,0.0,0.08333333333333333,0.13733905579399142,0.1630901287553648,0.12446351931330472,0.1931330472103004,0.23605150214592274,0.09871244635193133
6,19, The One with Joey's Fridge ,8.3,1,0,0,0,0,0,0,"Joey's refrigerator breaks, but unable to afford a new one, he tries to con the friends into paying for it. Ross' student girlfriend, Elizabeth, is heading to Miami for spring break, unleashing Ross' paranoia over what he might do there. Meanwhile, Rachel asks Phoebe, Chandler, and Monica to find her a date for the Ralph Lauren Ball, sparking a competition so fierce that when Rachel finds her own date, the three scare him off.",0.2857142857142857,0.0,0.21428571428571427,0.0,0.10256410256410256,0.10256410256410256,0.15064102564102566,0.1762820512820513,0.15384615384615385,0.14423076923076922
6,18, The One Where Ross Dates a Student ,8.3,1,0,0,0,0,0,0,"Ross dates a student from  his paleontology class, fearing it could jeopardize his career, but amusing the friends. Rachel's and Phoebe's apartment catches fire, causing them to move in with Monica and Joey while it is repaired. Rachel initially stays in Monica's plush new guestroom and Phoebe is with Joey. When it is determined that Phoebe's candles did not cause the fire but was actually Rachel's fault, the two switch so that Phoebe gets the nicer room. Rachel finds herself preferring Joey's easygoing nature while Phoebe chafes over Monica's neat-freak ways. Chandler helps Joey get an audition in an upcoming Al Pacino movie.",0.09523809523809523,0.2380952380952381,0.2857142857142857,0.09523809523809523,0.11510791366906475,0.14388489208633093,0.17625899280575538,0.1474820143884892,0.11151079136690648,0.12589928057553956
1,1, The One Where Monica Gets a Roommate ,8.3,0,0,0,0,0,0,0,"After leaving her fiancé, Barry, at the altar. Rachel moves into Monica's New York apartment. Chandler and Joey, who live across the hall from Monica, console Ross after his wife Carol, has just left him for another woman. Monica, a chef, falls for ""Paul the Wine Guy"" only to be crushed that their night of passion was merely a one-night stand. The gang urge Rachel to be more independent by cutting up her father's credit cards. Rachel, who has never worked before, is offered a waitress job at Central Perk coffee shop. Ross, who has had a crush on Rachel since high school, asks if he can ask her out sometime.",0.2,0.3333333333333333,0.0,0.2,0.2425249169435216,0.1362126245847176,0.12956810631229235,0.15614617940199335,0.16279069767441862,0.06312292358803986
3,7, The One with the Race Car Bed ,8.3,1,1,0,0,0,0,0,"Monica tries returning a bed after receiving the wrong one from Janice's ex-husband's store. While there, Joey sees Janice kissing her ex. Things end badly after Rachel tries to get her father and Ross to bond during dinner out together. To make amends, Rachel sets up a brunch only for it to backfire on her when Ross and Dr. Green bond over criticizing her. Joey teaches a soap opera acting class. When Joey and the student are up for the same part in a soap opera, Joey tries sabotaging the student's chances by suggesting he play the character, a boxer, as being gay. The other friends lambaste Joey for betraying a student's trust, thought the student ultimately wins the part.",0.17647058823529413,0.17647058823529413,0.0,0.0,0.06722689075630252,0.14285714285714285,0.050420168067226885,0.2184873949579832,0.15546218487394958,0.13025210084033614
5,22, The One with Joey's Big Break ,8.3,1,0,0,0,0,0,0,"Joey lands a role in an independent movie, then borrows Phoebe's taxicab to drive to the Las Vegas location. Chandler rides along, but learns that Joey will not get paid unless the movie is successful. He remarks that he does not think the movie will be Joey's big break. Furious, Joey kicks Chandler out, stranding him on the bridge. Chandler later phones Joey and apologizes, though Joey does not tell Chandler that he was right. Production has been shut down due to lack of funds forcing Joey to get a job at Caesars Palace as a gladiator. Meanwhile, Rachel has an eye infection but resists using the prescribed eye drops; Phoebe is angry at Ross and refuses to make up, leaving it to Ross to figure out what he did, only to discover Phoebe dreamed it.",0.2857142857142857,0.5714285714285714,0.0,0.0,0.13988095238095238,0.21428571428571427,0.14583333333333334,0.11011904761904763,0.16071428571428573,0.1488095238095238
4,18, The One with Rachel's New Dress ,8.3,0,0,0,0,0,0,0,"Frank and Alice ask Phoebe to name one of their unborn triplets. Both Joey and Chandler compete to get her to choose their name. Joey says ""Chandler"" is a sissy name, prompting Chandler to consider changing it, though he has ulterior motives. Ross becomes paranoid when Emily and Carol's wife, Susan, spend time together in London. Rachel wears a revealing dress and an even sexier slip under it while dining with Joshua at his apartment, only to be unpleasantly surprised when his parents unexpectedly arrive.",0.15384615384615385,0.3076923076923077,0.15384615384615385,0.0,0.043824701195219126,0.09561752988047807,0.13147410358565734,0.15139442231075698,0.1553784860557769,0.1394422310756972
2,17, The One Where Eddie Moves In ,8.3,1,0,0,0,0,0,0,"A record producer discovers Phoebe and wants to make her song ""Smelly Cat"" as a music video. The producer secretly dubs a more talented  like he did with Joey.",0.3125,0.25,0.375,0.0,0.17872340425531916,0.16170212765957448,0.1574468085106383,0.1702127659574468,0.07659574468085106,0.14042553191489365
5,20, The One with the Ride Along ,8.3,1,0,0,0,0,0,0,"Ross, Joey, and Chandler go on a ride-along with Phoebe's cop boyfriend, Gary. Believing there are gunshots, Joey attempts to protect his meatball sandwich, though Ross believes he was trying to save him. Chandler then thinks Joey cares more about Ross than him. Meanwhile, while borrowing margarita ingredients from Ross' apartment, Rachel overhears Emily leaving a message saying she is having doubts about going through with her wedding and wants Ross to consider them getting back together. When Rachel accidentally deletes the message, she agonises over telling Ross.",0.2857142857142857,0.07142857142857142,0.07142857142857142,0.35714285714285715,0.09765625,0.171875,0.16796875,0.203125,0.1953125,0.04296875
3,22, The One with the Screamer ,8.3,1,0,0,0,0,1,0,"Rachel dates Tommy,, an aggressive bully who terrorizes anyone crossing him. When only Ross observes his bad behavior, everyone else claims he is just jealous over Rachel. Joey and Kate part when she gets an acting job in Los Angeles. Using Monica's phone, Phoebe is on hold for days waiting to speak to a company before her warranty expires, unaware it is not a toll-free ""800"" number. The rest of the gang finally see Tommy's true character when he screams at the chick and the duck.",0.07692307692307693,0.4615384615384616,0.0,0.0,0.11313868613138685,0.19343065693430656,0.07664233576642336,0.1386861313868613,0.09854014598540146,0.08394160583941605
5,4, The One Where Phoebe Hates PBS ,8.3,1,0,0,0,0,0,0,"Chandler starts behaving rather arrogantly after learning Monica thinks he is the best sex she has ever had. Phoebe does her best to find a selfless good deed. Ross finally contacts Emily to try and work things out. She agrees to come to New York, but only if Ross agrees never to see Rachel. Joey lands a job on a PBS telethon, much to Phoebe's disapproval, who believes there is not such thing as a selfless good deed.",0.1875,0.375,0.0625,0.1875,0.1935483870967742,0.16129032258064516,0.14285714285714285,0.16589861751152074,0.08294930875576037,0.1336405529953917
5,12, The One with Chandler's Work Laugh ,8.3,1,1,0,0,0,0,0,"Monica is dismayed by how Chandler kisses up to his boss at work. Rachel tries to get Monica to confess her secret about Chandler, but Monica is unwilling to confide anything. Ross learns Emily is engaged again, and has a one-night stand with someone the group is all too familiar with, Janice. Later, Janice breaks up with Ross, unable to stand his perpetual whining. Ross asks Chandler to forgive him for sleeping with his ex, believing it breaks a friendship rule. Chandler is amused, but realizes he can leverage that in case Ross becomes upset when he eventually finds out about him and Monica.",0.2352941176470588,0.2352941176470588,0.05882352941176471,0.35294117647058826,0.207843137254902,0.1215686274509804,0.16470588235294115,0.12941176470588234,0.14901960784313725,0.0784313725490196
3,17, The One Without the Ski Trip ,8.3,0,0,0,0,0,0,0,"Ross and Rachel find it difficult being around each other, dividing the other friends' time between the estranged couple. Everyone minus Ross head off for a weekend ski-trip. When the car runs out of gas on the highway, they are forced to call Ross, angering Rachel. When Ross arrives, Rachel mocks him, leading Ross to say that Monica and Joey agree with him that they were on a break, and that she is being petty. That leads to everyone fighting and Chandler smoking again. Phoebe implores them to be civil with one another, otherwise the group will disintegrate.",0.09090909090909093,0.0,0.09090909090909093,0.0,0.12585034013605442,0.13945578231292516,0.1326530612244898,0.18027210884353745,0.14965986394557826,0.17687074829931973
2,5, The One with Five Steaks and an Eggplant ,8.3,1,0,0,0,0,0,0,"When a sexy-sounding woman calls the wrong number, Chandler seeks to exploit the situation, with ultimately embarrassing results. Income disparity issues divide the friends: the more affluent Ross, Chandler, and Monica versus the less-well-off Phoebe, Rachel, and Joey. Newly-promoted Monica is fired after accepting ""gifts"" from her restaurant's meat supplier, it being against restaurant policy regarding kickbacks.",0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,0.13620071684587814,0.1111111111111111,0.2258064516129032,0.2007168458781362,0.1111111111111111,0.08960573476702509
8,20, The One with the Baby Shower ,8.2,0,0,0,0,0,0,0,"Phoebe and Monica prepare for Rachel's baby shower and forget to invite Rachel's mother. During the shower, Monica tries desperately to seek forgiveness from Sandra, but to no avail. Rachel realizes she has no idea how to look after the baby after the birth, so her mother insists on staying with her for eight weeks, much to her and Ross' annoyance. Monica eventually gives Rachel the confidence to be a mom and lets Sandra know she's furious at her spitefulness. Joey auditions for a job as a host for a new game show called ""Bamboozled"" that makes absolutely no sense, and Chandler and Ross help him practice.",0.0,0.5,0.3,0.1,0.1232876712328767,0.15753424657534246,0.11301369863013698,0.1643835616438356,0.1815068493150685,0.0958904109589041
8,21, The One with the Cooking Class ,8.2,1,0,0,0,0,0,0,"Monica's cooking skills get a bad review in The Post. After confronting the critic who wrote it, she decides to join a cooking class, with Joey in tow. Rachel gets jealous when Ross meets a girl who flirts with him at the baby department store. Phoebe helps Chandler prepare for an interview by stopping his natural instinct to make immature jokes.",0.13333333333333333,0.2,0.0,0.26666666666666666,0.12830188679245286,0.07924528301886792,0.13962264150943396,0.17735849056603772,0.2,0.09433962264150944
8,18, The One in Massapequa ,8.2,0,0,0,0,0,0,0,"Monica botches an attempt at giving a heartfelt speech for her parents' 35th anniversary party. Phoebe dates Parker, who is overly-enthusiastic about everything which ultimately annoys the entire group, including herself. Ross and Rachel have to pretend they are married while at the Geller's anniversary party; Ross' ""wedding toast"" stirs feelings in Rachel.",0.25,0.125,0.0,0.25,0.10683760683760683,0.07264957264957267,0.05128205128205128,0.18376068376068375,0.14957264957264954,0.17094017094017094
1,11, The One with Mrs. Bing ,8.2,1,0,0,0,0,0,0,"Chandler's flamboyant romance-novelist mother, Nora Bing, visits. At a restaurant with her and all the friends, Ross upset over Rachel and Paolo, drinks too much. He is comforted by Nora, who offers sage advice though it leads to them kissing. Joey sees them and later says that Ross has to tell Chander. Monica and Phoebe see an attractive guy in the street; when Monica shouts after him, the guy turns and is hit by a car. While he is hospitalized in a coma, the girls take turns caring for him, then begin competing. When he wakes up, he blows them both off. Ross tells Chandler that he kissed his mother. Chandler is upset, but forgives him, and finally confronts his mother about her behavior and other issues. Rachel tries writing her own romance novel.",0.08333333333333333,0.16666666666666666,0.25,0.0,0.14487632508833925,0.11307420494699645,0.14840989399293286,0.21908127208480568,0.06713780918727916,0.14487632508833925
4,13, The One with Rachel's Crush ,8.2,1,0,0,0,0,0,0,"Monica is determined to continue being 'the hostess' and strives to succeed after the girls have to switch apartments with Chandler and Joey. Chandler worries when Kathy and a fellow actor get steamy on stage in a play and unfairly accuses her of cheating on him. When he later goes to her apartment to apologize, he discovers she is now sleeping with her co-star. Rachel is unhappy after being switched to another department as a personal shopper. Her job attitude improves after meeting a handsome young customer named Joshua.",0.07692307692307693,0.3076923076923077,0.07692307692307693,0.0,0.11363636363636365,0.13257575757575754,0.14015151515151514,0.14393939393939395,0.1856060606060606,0.12121212121212123
1,12, The One with the Dozen Lasagnas ,8.2,1,0,0,0,0,0,0,"Everyone except Ross knows the sex of his unborn baby; he wants to wait until it is born. Rachel breaks up with Paolo after he makes a pass at Phoebe at the massage parlor. Monica makes one dozen lasagnas for her aunt's party, only to discover she wanted them vegetarian. Ross consoles Rachel after her break-up, hoping this is his chance, though Rachel declares she is swearing off all men. Rachel accidentally lets it slip to Ross that he is having a son.",0.2,0.26666666666666666,0.26666666666666666,0.0,0.09019607843137256,0.12549019607843134,0.14901960784313725,0.20392156862745095,0.1450980392156863,0.16862745098039214
8,14, The One with the Secret Closet ,8.2,0,0,0,0,0,0,0,"Chandler becomes obsessed with finding out what is inside Monica's locked closet. Phoebe feels betrayed when she discovers Monica has been using a different massage therapist. Ross feels left out after missing their baby's first kick especially when Joey is mistaken for the father. Joey, feeling bad about the situation, suggests that Rachel should move in with Ross even though he wans Rachel to live with him.",0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.20622568093385213,0.21011673151750973,0.13229571984435798,0.10894941634241244,0.1556420233463035,0.16731517509727625
9,3, The One with the Pediatrician ,8.2,1,0,0,0,0,0,0,"Monica is offered a great job in New York City resulting in Chandler, unable to get out of moving to Tulsa, is forced to commute back and forth between the two cities. Phoebe and Joey set each other up on blind dates. Joey finds a complete stranger named Mike  for Phoebe's date. Rachel's pediatrician, Dr. Weiner, drops her due to her obsessive phones calls. She then takes Emma to Dr. Gettleman, Ross and Monica's pediatrician as children, but learns that Ross is still his patient.",0.17647058823529413,0.4117647058823529,0.05882352941176471,0.05882352941176471,0.1412639405204461,0.17843866171003714,0.1449814126394052,0.13011152416356878,0.10780669144981413,0.1449814126394052
4,14, The One with Joey's Dirty Day ,8.2,1,0,0,0,0,0,0,"Chandler is depressed over his break-up with Kathy, requiring the girls' intervention that includes a strip club. Rachel asks for Ross' help after she becomes double-booked with Joshua, who invites her to a club opening, and her boss who wants her to accompany his niece, Emily, just in from London, to the opera. Joey arrives home with an unpleasant odor following a three-day fishing trip with his father. He oversleeps and rushes to a movie set without showering. He sneaks into Charlton Heston's dressing room to use his shower. Ross reluctantly agrees to meet Emily and take her to the opera, then shocks everyone when the couple end up spending the weekend together at a Bed & Breakfast.",0.09090909090909093,0.2727272727272727,0.2727272727272727,0.0,0.16095890410958905,0.11986301369863013,0.13356164383561644,0.08561643835616438,0.2191780821917808,0.1232876712328767
9,4, The One with the Sharks ,8.2,1,0,0,0,0,0,0,"Monica visits Chandler in Tulsa, surprising him while he is watching porn in his hotel room. In a panic, he switches on a shark documentary, leading Monica to believe that sea creatures turn him on. Joey thinks he's already slept with the girl he's dating. Phoebe fears losing Mike, after Ross tells him she has never had a long-term relationship. To make amends, Ross talks to Mike, but makes up a story that Phoebe had a six-year long relationship with some East Indian guy named, Vikram.",0.16666666666666666,0.16666666666666666,0.0,0.0,0.16080402010050251,0.15577889447236182,0.08040201005025126,0.18592964824120606,0.055276381909547735,0.17587939698492466
4,4, The One with the Ballroom Dancing ,8.2,0,0,0,0,0,0,0,"Phoebe struggles to remain professional with an attractive client. When she finally confesses her feelings to him he reciprocates. While kissing, Phoebe's boss walks in, she informs Phoebe the man is married, then fires her. Chandler needs Ross' help to quit his gym when he becomes intimidated by the assertive staff. Joey confronts Mr. Treeger after he makes Rachel cry. Treeger then threatens to report Monica for illegally subletting her grandmother's apartment. To make amends, Joey agrees to help Treeger practice ballroom dancing for his upcoming social event.",0.06666666666666668,0.3333333333333333,0.0,0.0,0.1087866108786611,0.200836820083682,0.1087866108786611,0.0794979079497908,0.1213389121338912,0.1297071129707113
6,13, The One with Rachel's Sister ,8.2,1,0,0,0,0,0,0,"Joey uses his position as waiter to give all the pretty female customers free things at the coffee house, but quickly gets in trouble with Gunther. Monica refuses to admit she is sick when she gets a bad cold. Rachel's sister Jill  shows up after their father financially cuts her off, and she now has to make it on her own.",0.4166666666666667,0.5,0.0,0.0,0.1274131274131274,0.08494208494208494,0.11969111969111967,0.10810810810810813,0.2432432432432433,0.09266409266409266
9,14, The One with the Blind Dates ,8.2,1,0,0,0,0,0,0,"To get Ross and Rachel to realize they are perfect for each other, Phoebe and Joey set them up on bad blind dates. Monica and Chandler babysit Emma.Guest starring Sam Pancake as the waiter. Jon Lovitz as Steve.",0.26666666666666666,0.3333333333333333,0.13333333333333333,0.0,0.15073529411764705,0.2022058823529412,0.125,0.1176470588235294,0.16176470588235295,0.15073529411764705
9,9, The One with Rachel's Phone Number ,8.2,0,0,0,0,0,0,0,"On a girls night out with Phoebe, Rachel gives a guy her phone number, but instantly regrets it after realizing she would need to move on from Ross. Joey thinks Monica is having an affair when Chandler claims he needs to work, as he does not want to lie to Joey about wanting to spend time with Monica, rather than going to a game with him. While Phoebe and Rachel are out, Ross invites Mike to hang out, but as Mike doesn't want to talk about his divorce and Ross hasn't got his keyboards with him, they realize they have little in common.",0.07142857142857142,0.21428571428571427,0.07142857142857142,0.42857142857142855,0.1282051282051282,0.12454212454212454,0.17582417582417584,0.13186813186813187,0.17582417582417584,0.10989010989010987
9,13, The One Where Monica Sings ,8.2,1,0,0,0,0,0,0,"Phoebe urges Monica to sing at Mike's piano bar. The audience loves her but only because the spotlight reveals she is not wearing a bra under her see-through blouse. Meanwhile, an angry paranoid Ross is thinking Rachel is moving on 'without the courtesy of telling', the tries finding a date. Rachel, wanting to talk with Ross, realizes their arrangement is not working and moves back in with Joey, taking Emma with her.",0.2,0.2,0.06666666666666668,0.13333333333333333,0.10238907849829353,0.09897610921501708,0.14334470989761092,0.18430034129692832,0.19112627986348124,0.09215017064846416
9,16, The One with the Boob Job ,8.2,1,0,0,0,0,0,0,"Chandler and Monica separately ask Joey for a loan. When Chandler discoverss Monica asked Joey for money, saying Bings never ask for money, Joey claims Monica needed the cash for a boob job. Rachel tries to baby-proof the apartment by herself but realizes she cannot. Mike tells Phoebe that he never wants to marry again, which leads Phoebe to question if they should live together.",0.13333333333333333,0.13333333333333333,0.4,0.06666666666666668,0.15789473684210525,0.12955465587044535,0.15789473684210525,0.0931174089068826,0.08906882591093117,0.22267206477732795
9,20, The One with the Soap Opera Party ,8.2,1,0,0,0,0,0,0,"While Rachel is in the same position as Joey was a year ago, Joey holds a Days of our Lives cast party, but does not want any of his friends to attend. Ross gets a crush on another professor, Charlie, who has only ever dated ""Nobel Prize"" winners. He and Rachel catch her and Joey kissing at the party.Guest star: Alex Borstein",0.07692307692307693,0.15384615384615385,0.07692307692307693,0.0,0.18430034129692832,0.1296928327645051,0.05119453924914676,0.19795221843003413,0.20477815699658705,0.07167235494880546
